id,price,barcode,category,description,edition,image,isbn,pages,publisher,rating,releasedate,summary,title
95523,92,10087345,"English wit and humor, Pictorial.",,1,,747270090,497,Headline,4.86114056780934,01/01/2000,,The big fat Fred collection
95524,0,10087523,"English wit and humor, Pictorial.",,1,,747274207,349,Headline,0.801581752020866,01/01/1999,,The best bits of Fred
95525,34,10087524,"English wit and humor, Pictorial.",,1,,747274215,465,Headline,3.35922839352861,01/01/1999,,The second little book of Fred
95526,28,10087540,"English wit and humor, Pictorial.",,1,,747274614,475,Headline,4.99002071795985,01/01/1999,,The Alex technique :being big in the city
95527,44,10087558,"English wit and humor, Pictorial.",,1,,747274975,46,Headline,3.57858241302893,01/01/1999,,Grandma :the biography of Giles's infamous cartoon character
95542,67,10090506,"English wit and humor, Pictorial.",,1,,747558655,246,Bloomsbury,1.75172799732536,01/01/1996,,The secret thoughts of women
95543,58,10090508,"English wit and humor, Pictorial.",,1,,747558701,364,Bloomsbury,1.05894800741225,01/01/1996,,The secret thoughts of dogs
95544,1,10090586,"English wit and humor, Pictorial.",,1,,747560579,442,Bloomsbury,4.39951445907354,01/01/2002,,Trundling grunts
95545,20,10090592,"English wit and humor, Pictorial.",,1,,747560730,312,Bloomsbury,2.81742055667564,01/01/2002,,Mr Concerned's talking book of home therapy
95546,98,10095173,"English wit and humor, Pictorial.",,1,,749302518,394,Mandarin,2.33703667763621,01/01/1989,,Alex
95548,9,10095340,"English wit and humor, Pictorial.",,1,,749304677,47,Mandarin,2.65082865487784,01/01/1990,,Merrie England PLC
95558,67,10108904,"English wit and humor, Pictorial.",,1,,086051451X,253,Robson,3.8468257128261,01/01/1987,,Condomania :101 uses for a condom
95559,69,10108906,"English wit and humor, Pictorial.",,1,,860514544,276,Robson,4.83268360374495,01/01/1987,,Owzat! :Larry Looks at cricket umpires.
95560,30,10108910,"English wit and humor, Pictorial.",,1,,860514587,114,Robson,0.855339092668146,01/01/1987,,Not tonight
95561,25,10108975,"English wit and humor, Pictorial.",,1,,860515346,126,Robson,1.41126161441207,01/01/1988,,The mating game
95562,67,10108981,"English wit and humor, Pictorial.",,1,,860515443,212,Robson,4.55346876289696,01/01/1988,,Paella and chips
95563,13,10108982,"English wit and humor, Pictorial.",,1,,860515451,171,Robson,2.46054902207106,01/01/1988,,Condomania through the ages
95564,72,10109014,"English wit and humor, Pictorial.",,1,,860515850,385,Robson,1.166564184241,01/01/1989,,Larry's D.I.Y. man.
95565,1,10109032,"English wit and humor, Pictorial.",,1,,860516075,78,Robson,1.41189930029213,01/01/1989,,Riana Duncan's abc of sex.
95566,6,10109035,"English wit and humor, Pictorial.",,1,,860516105,168,Robson,4.66226428514346,01/01/1989,,The teddy bear history of the world
95567,73,10109036,"English wit and humor, Pictorial.",,1,,860516113,235,Robson,1.02770475437865,01/01/1989,,Best cartoons of the year.
95568,36,10109039,"English wit and humor, Pictorial.",,1,,860516156,43,Robson,2.213481052313,01/01/1989,,Neighbours!
95569,15,10109100,"English wit and humor, Pictorial.",,1,,860516954,80,Robson,3.02149267867208,01/01/1990,,The criminal's bumper fun book
95570,1,10109102,"English wit and humor, Pictorial.",,1,,860516970,210,Robson,1.0177254723385,01/01/1990,,Monogamy
95572,80,10111808,"English wit and humor, Pictorial.",,1,,860686949,90,Virago,0.792063467670232,01/01/1986,,The modern ladies' compendium
95573,53,10120012,"English wit and humor, Pictorial.",,1,,861661338,294,Knockabout Comics,0.525520625524223,01/01/1998,,The cartoon Kama Sutra
95574,8,10122424,"English wit and humor, Pictorial.",,1,,953616207,265,Design House,4.49090113397688,01/01/1999,,Air rage :a fly off the wall account of seagull life
95579,22,10123586,"English wit and humor, Pictorial.",,1,,953785106,265,Brain Kebab Publishing,0.092867633793503,01/01/2000,,The adventours of Viagraman
95580,3,10124216,"English wit and humor, Pictorial.",,1,,953869903,224,Centenary,1.37185150757432,01/01/2000,,Promise me you won't laugh
95581,86,10124238,"English wit and humor, Pictorial.",,1,,953873803,135,Alastor,1.84226281242445,01/01/2000,,Alan Bailey's sex for surveyors.
95582,32,10124632,"English wit and humor, Pictorial.",,1,,953930300,259,Silent But Deadly,1.20464556384832,01/01/2000,,Your new baby's first adventures
95584,34,10127312,"English wit and humor, Pictorial.",,1,,954419405,232,Ouroborus Books,0.366055953782052,01/01/2002,,It's a wacky world :Peeby's host of crazy characters
95625,54,10704858,"English wit and humor, Pictorial.",,1,,584111274,408,"Muller, Blond & White",0.917714179959148,01/01/1985,,Turbocharge your granny
95626,86,10704867,"English wit and humor, Pictorial.",,1,,584111460,171,"Muller, Blond & White",3.45952160656452,01/01/1986,,Hooray Henry
95627,52,10704869,"English wit and humor, Pictorial.",,1,,584111487,110,"Muller, Blond & White",1.93305227905512,01/01/1986,,Sinning in the rain :and other lyrics
95628,27,10704871,"English wit and humor, Pictorial.",,1,,584111592,294,Muller,2.08427836420015,01/01/1987,,How they used to have sex in public without being noticed
95629,88,10704873,"English wit and humor, Pictorial.",,1,,584111681,249,Muller,4.87142090918496,01/01/1987,,For lovers only
95630,58,10704923,"English wit and humor, Pictorial.",,1,,058431180X,279,Muller,1.59531656419858,01/01/1987,,Henry on hols
95631,0,10706784,"English wit and humor, Pictorial.",,1,,586074252,29,Grafton,3.11198311857879,01/01/1987,,The opposite sex
95632,24,10712911,"English wit and humor, Pictorial.",,1,,600208214,292,Hamlyn Paperbacks,2.08490196149796,01/01/1983,,The cat's etiquette book
95636,73,10731222,"English wit and humor, Pictorial.",,1,,752208608,360,Boxtree,4.61680924287066,01/01/1994,,Zig and Zag big sexy book.
95637,2,10731444,"English wit and humor, Pictorial.",,1,,075221506X,240,Boxtree,4.12970859091729,01/01/2002,,Wigwatching
96667,96,15415770,Film novelizations.,,1,,9.78E+12,382,Titan,2.87696542916819,01/01/2010,,Nero
95639,5,10731572,"English wit and humor, Pictorial.",,1,,752217941,155,Boxtree,0.142329868394881,01/01/1999,,Return of lost consonants
95644,27,10742125,"English wit and humor, Pictorial.",,1,,862872286,5,Columbus,3.62060972722247,01/01/1986,,Probably just a virus
95992,60,16013253,"English wit and humor, Pictorial.",,1,,9.78E+12,284,User Design,4.39994102809578,01/01/2012,,Life
95645,11,10742143,"English wit and humor, Pictorial.",,1,,862872537,148,Columbus,2.96983306529,01/01/1985,,'There's a lot of it about' :Dickinson at the doctor's
95646,28,10742147,"English wit and humor, Pictorial.",,1,,086287260X,379,Columbus,1.5141813759692,01/01/1986,,Name droppings
95648,30,10762028,"English wit and humor, Pictorial.",,1,,1840242388,141,Summersdale,0.462872539646924,01/01/2002,,101 uses for a pair of bollocks
95650,97,10764063,"English wit and humor, Pictorial.",,1,,1840721316,407,MQ Publications,4.17447862913832,01/01/1999,,Dogs :a guide to domestic bliss
95651,61,10764200,"English wit and humor, Pictorial.",,1,,1840725168,112,MQP,1.88023733207956,01/01/2003,,www.free-fudge-download.com & other foodie fantasies
95652,65,10764201,"English wit and humor, Pictorial.",,1,,1840725176,81,MQP,3.26569663826376,01/01/2003,,Insider information :how the office really works
95653,8,10768440,"English wit and humor, Pictorial.",,1,,1841611905,378,Ravette,0.264956925529987,01/01/2003,,The Odd Squad butt naked
95660,34,10974162,"English wit and humor, Pictorial.",,1,,340828994,34,Hodder & Stoughton,2.55762188462541,01/01/2003,,The book of bunny suicides
95664,59,10978423,"English wit and humor, Pictorial.",,1,,413762300,415,Methuen,4.83251768862829,01/01/2002,,Top dog
95673,37,11187234,"English wit and humor, Pictorial.",,1,,,4,J. G. Reid,3.36732368683442,01/01/1984,,More cartoons
95674,61,11187770,"English wit and humor, Pictorial.",,1,,,18,Paul Quinn,4.41601736005396,01/01/1984,,Who's afraid of World War III?
95682,12,11307877,"English wit and humor, Pictorial.",,1,,140114785,406,Penguin,3.27324263518676,01/01/1988,,The unabashed Alex
95683,66,11308137,"English wit and humor, Pictorial.",,1,,140123709,463,Penguin,2.2733765328303,01/01/1989,,Alex II :magnum force
95684,81,11308269,"English wit and humor, Pictorial.",,1,,140127860,457,Penguin,3.88852061703801,01/01/1989,,Unheard of Ambridge
95686,51,11321369,"English wit and humor, Pictorial.",,1,,349122083,314,Abacus,4.19095681514591,01/01/1986,,This space to let
95721,91,11392424,"English wit and humor, Pictorial.",,1,,1850151881,179,Exley,0.73289813939482,01/01/1988,,The crazy world of cats :Cartoons
95723,91,11392441,"English wit and humor, Pictorial.",,1,,1850152381,191,Exley,0.82157289609313,01/01/1990,,The fanatic's guide to diets
95742,22,11409268,"English wit and humor, Pictorial.",,1,,185253091X,423,Ashford,1.27523518167436,01/01/1988,,What shall we do with the kids in the holidays?
95751,81,11817728,"English wit and humor, Pictorial.",,1,,,467,Cicerone,0.604319048579782,01/01/1988,,Laughs along the Pennine Way
95752,4,11818275,"English wit and humor, Pictorial.",,1,,,259,Associated Magazines for Mail Newspapers,2.41688946029171,01/01/1988,,Joke book.
95755,82,11935003,"English wit and humor, Pictorial.",,1,,141185481,278,Penguin,4.38721830025315,01/01/2000,,The terror of St.Trinian's and other drawings
95756,58,11962418,"English wit and humor, Pictorial.",,1,,413172902,73,Methuen,2.68922101240605,01/01/1987,,Play it as it lies.
95757,64,11962426,"English wit and humor, Pictorial.",,1,,413173704,254,Methuen,2.03369870549068,01/01/1988,,Totally U.S.
95759,51,11962524,"English wit and humor, Pictorial.",,1,,413192903,167,Methuen,3.51692689349875,01/01/1989,,Odd dogs :a hundred and one scenes of canine life
95764,70,11962919,"English wit and humor, Pictorial.",,1,,413411907,95,Methuen,0.566186441574246,01/01/1986,,Uniformity
95769,83,11963247,"English wit and humor, Pictorial.",,1,,413493407,343,Methuen,2.17602857388556,01/01/1981,,The not another book of old photographs book
95773,25,11963448,"English wit and humor, Pictorial.",,1,,413526607,379,Methuen,2.13753662072122,01/01/1983,,The big novel
95774,57,11963451,"English wit and humor, Pictorial.",,1,,413527204,310,Methuen,3.53601950686425,01/01/1983,,Calman revisited
95776,14,11963460,"English wit and humor, Pictorial.",,1,,413528707,56,Methuen,3.69020995218307,01/01/1983,,Odd visions and bizarre sights
95778,4,11963595,"English wit and humor, Pictorial.",,1,,413548805,95,Methuen,2.60040916036814,01/01/1984,,Some damn fool's signed the Rubens again
95779,82,11963607,"English wit and humor, Pictorial.",,1,,413552101,43,Methuen,2.71049813600257,01/01/1984,,It's only you that's incompatible!
95780,6,11963610,"English wit and humor, Pictorial.",,1,,413552705,176,Methuen,0.570447284262627,01/01/1984,,Success :and how to be one
95781,95,11963619,"English wit and humor, Pictorial.",,1,,413554007,274,Methuen,0.866105798631907,01/01/1984,,Miaow miaow! :and the next one's on me
95782,74,11963698,"English wit and humor, Pictorial.",,1,,413567001,234,Methuen,2.97545506153256,01/01/1985,,"Danger, God working overhead"
95786,79,11963785,"English wit and humor, Pictorial.",,1,,413581209,110,Methuen,3.12806916888803,01/01/1985,,Teddy
95788,37,11963976,"English wit and humor, Pictorial.",,1,,413619702,88,Methuen,0.698623487260193,01/01/1990,,Holy unacceptable
95789,86,11964089,"English wit and humor, Pictorial.",,1,,413641201,494,Methuen,1.08261828077957,01/01/1990,,Mrs. Weber's diary
95793,20,11980478,"English wit and humor, Pictorial.",,1,,701129077,153,Chatto & Windus,2.42202361812815,01/01/1984,,The last cream bun
95795,84,11984655,"English wit and humor, Pictorial.",,1,,704339560,287,Women's Press,1.49747668532655,01/01/1984,,A good bitch
95953,16,15266907,"English wit and humor, Pictorial.",,1,,9.78E+12,366,Artery Publications,4.84940835274756,01/01/2009,,"Hung, drawn and quartered :the caricatures of Ken Gill"
95954,14,15291691,"English wit and humor, Pictorial.",,1,,9.78E+12,376,Hamlyn,0.789347304962575,01/01/2009,,Giles collection 2010.
95956,80,15332421,"English wit and humor, Pictorial.",,1,,9.78E+12,321,Summersdale,0.913494045380503,01/01/2009,,Right up the empire
97277,79,8374669,Graphic novels / Ireland.,,1,,,270,,3.12265098793432,01/01/1996,,Cime!
95979,58,15739037,"English wit and humor, Pictorial.",,1,,9.78E+12,88,Silent but Deadly,3.06272383779287,01/01/2011,,The Facebook addict's survival guide
95981,34,15808852,"English wit and humor, Pictorial.",,1,,9.78E+12,472,Hamlyn,4.80201466474682,01/01/2011,,Giles collection 2012.
95983,93,15814202,"English wit and humor, Pictorial.",,1,,9.78E+12,278,Ravette,2.31360780540854,01/01/2011,,Cartoons to cheer up a stroppy mare
95986,13,15841777,"English wit and humor, Pictorial.",,1,,9.78E+12,55,Silent but Deadly,3.795621979516,01/01/2011,,Life ater 30 :a survival guide for women
95988,16,15900821,"English wit and humor, Pictorial.",,1,,9.78E+12,99,John Catt Educational,0.623587560839951,01/01/2011,,The Roger V Mobs adventure book for heads
95990,16,15962164,"English wit and humor, Pictorial.",,1,,9.78E+12,359,,3.5888429870829,01/01/2014,,The cone family :a dictconeary and other loose conections
95993,26,16013255,"English wit and humor, Pictorial.",,1,,9.78E+12,159,User Design,3.04047702345997,01/01/2012,,The journey of larks
95996,18,16090792,"English wit and humor, Pictorial.",,1,,9.78E+12,375,Frances Lincoln,0.0741757289506495,01/01/2012,,Tails of Tottering Hall
95997,20,16091501,"English wit and humor, Pictorial.",,1,,9.78E+12,493,,1.4929881808348,01/01/2014,,The best of Punch cartoons in colour
95999,63,16102764,"English wit and humor, Pictorial.",,1,,9.78E+12,213,,2.65534848440439,01/01/2014,,Hate mail
96004,89,16122999,"English wit and humor, Pictorial.",,1,,9.78E+12,268,Arcturus,2.25020430283621,01/01/2012,,I nearly died laughing
96005,97,16131843,"English wit and humor, Pictorial.",,1,,9.78E+12,489,Arcturus,3.63052480155602,01/01/2012,,It's only a game
96006,62,16185250,"English wit and humor, Pictorial.",,1,,9.78E+12,321,,1.19136799126863,01/01/2014,,Curiosity killed the meerkat
96013,6,16468453,"English wit and humor, Pictorial.",,1,,9.78E+12,135,,0.940414255019277,01/01/2014,,"The best of Punch cartoons :2,000 classic illustrations"
96014,12,16489006,"English wit and humor, Pictorial.",,1,,9.78E+12,366,,1.23093396192417,01/01/2014,,Tottering-by-Gently :the first 20 years
96015,43,16521791,"English wit and humor, Pictorial.",,1,,9.78E+12,142,,3.90186612959951,01/01/2014,,Friends are cheaper than therapy
96017,91,10731413,English wit and humor.,,1,,752213393,405,Boxtree,1.5108615392819,01/01/1999,,"The letters of Oscar Wendlow, London cabbie and portrait painter to the stars."
96018,6,10942558,English wit and humor.,,1,,91000009,380,Frewin,2.09703976288438,01/01/1969,,The Harold Wilson way out book
96019,18,11577854,English wit and humor.,,1,,356029255,258,Macdonald & Co,1.87732119113207,01/01/1969,,Debunkside Cabinet book
96021,22,12963080,English wit and humor.,,1,,074757524X,404,Bloomsbury,4.63893071049824,01/01/2004,,Loomings over the suet
96022,18,13593711,English wit and humor.,,1,,,384,Mr Punch's Fan Club,2.79566325014457,01/01/1977,,The unexpurgated Punch & Judy comix
96023,42,14374664,English wit and humor.,,1,,9.78E+12,346,Redemptorist Publications,2.95993947423995,01/01/2007,,Sage
96064,19,13741624,"Erotic comic books, strips, etc.",,1,,9.78E+12,459,Erotic Print Society,2.06095432862639,01/01/2007,,Twenty 2
96065,59,14342332,"Erotic comic books, strips, etc.",,1,,9.78E+12,327,Erotic Review,4.29313993547112,01/01/2008,,The troubles of Janice.
96066,68,14778173,"Erotic comic books, strips, etc.",,1,,9.78E+12,401,Erotic Review,2.8093478269875,01/01/2009,,The young governess
96067,10,16089186,"Erotic comic books, strips, etc.",,1,,9.78E+12,365,,2.85030163358897,01/01/2014,,Sauciness
96068,66,16102933,"Erotic comic books, strips, etc.",,1,,9.78E+12,207,Knockabout,0.206633983179927,01/01/2012,,Lost girls
96069,87,16117643,"Erotic comic books, strips, etc.",,1,,9.78E+12,160,Headline,0.931998814921826,01/01/2012,,Valentina and the magic lantern
96132,45,14656851,"Fabulous Furry Freak Brothers (Fictitious characters) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,446,Knockabout,0.91302547371015,01/01/2008,,The Fabulous Furry Freak Brothers omnibus
96133,87,8128465,Face / Caricatures and cartoons / Juvenile literature.,,1,,939217473,291,Peel Productions,0.0086486479267478,01/01/2002,,1-2-3 draw cartoon faces :a step-by-step guide
96137,25,13425864,Face in art.,,1,,,234,Robert Colvin],3.24560662033036,01/01/2005,,A study in faces
96140,92,12030852,Facial expression / Caricatures and cartoons.,,1,,1853049352,407,Ravette,4.70864745322615,01/01/1997,,Face offs :expressions to fit your mood
96142,12,9504308,"Fairies / Comic books, strips, etc. / Fiction.",,1,,1904725015,50,Imagineire,0.632236208766699,01/01/2003,,Thorn and the rose
96143,44,10761583,"Fairies / Comic books, strips, etc. / Fiction.",,1,,1840231084,194,Titan,1.83444960741326,01/01/1999,,The books of faerie :Auberon's tale
96144,52,12029392,"Fairies / Comic books, strips, etc. / Fiction.",,1,,185286916X,234,Titan,4.10858848132193,01/01/1998,,The books of faerie
96201,51,14788917,"Fantastic Four (Fictitious characters) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,203,[Panini,3.67271323222667,01/01/2009,,World's greatest
96202,66,14917262,"Fantastic Four (Fictitious characters) / Comic books, strips, etc. / Fiction.",,1,,1904159885,297,Panini Pub.,4.81051089707762,01/01/2004,,Ultimate Fantastic Four.
96206,5,14607902,"Fantastic Four (Fictitious characters) / Comic books, strips, etc. / Juvenile fiction.",,1,,9.78E+12,289,Panini,1.19775052415207,01/01/2008,,Ultimate Fantastic Four trilogy collection
96207,46,13136178,"Fantastic Four (Fictitious characters) / Comic books, strips, etc. / Miscellanea / Juvenile literature.",,1,,9.78E+12,179,Dorling Kindersley,3.74688896117732,01/01/2005,,Fantastic Four :the ultimate guide
96209,90,14764275,"Fantastic Four (Fictitious characters) / Comic books, strips, etc. / Periodicals.",,1,,,151,Panini Publishing,1.30349907791242,01/01/2014,,Fantastic Four :rise of the Silver Surfer annual.
97661,48,12977185,Graphic novels.,,1,,190397724X,452,Pocko,4.73689262988046,01/01/2004,,"Too fat, can't fly and other stories"
96210,17,13083836,"Fantastic Four (Fictitious characters) / Comic books, strips, etc. / Periodicals. / Juvenile fiction.",,1,,,199,Panini UK,3.85309900855646,01/01/2005,,Fantastic Four adventures.
96229,91,5603664,"Fantasy comic books, strips, etc.",,1,,600603105,125,Hamlyn,0.997093266341835,01/01/2001,,Slaine :warrior beyond time
96259,70,11333298,"Fantasy comic books, strips, etc.",,1,,600596389,449,Hamlyn,4.93402388179675,01/01/1998,,Judge Dredd :blind justice
96260,92,11333300,"Fantasy comic books, strips, etc.",,1,,600596400,224,Hamlyn,0.0444669998250902,01/01/1998,,Judge Dredd :Necropolis
96263,5,12029402,"Fantasy comic books, strips, etc.",,1,,1852869410,488,Titan,1.93750752136111,01/01/1998,,The books of magic : transformations
96264,36,12029410,"Fantasy comic books, strips, etc.",,1,,1852869585,239,Titan,1.16495784372091,01/01/1998,,"Xena, warrior princess"
96265,98,12267410,"Fantasy comic books, strips, etc.",,1,,575070714,403,VGSF,3.9463331294246,01/01/2000,,Guards! Guards! :a Discworld graphic novel
96266,51,12269261,"Fantasy comic books, strips, etc.",,1,,600594343,139,Hamlyn,3.44836906297132,01/01/1997,,Treasures of Britain
96267,27,12269290,"Fantasy comic books, strips, etc.",,1,,600596516,438,Hamlyn,3.26199760660529,01/01/1998,,The horned god
97608,53,12029369,Graphic novels.,,1,,1852868449,29,Titan,0.823654322884977,01/01/1997,,Aliens :labyrinth
96317,54,13705031,"Fantasy comic books, strips, etc.",,1,,9.78E+12,87,Titan,3.08729977346957,01/01/2007,,God save the queen
96319,40,13796034,"Fantasy comic books, strips, etc.",,1,,9.78E+12,136,Rebellion,1.05766085907817,01/01/2007,,The red seas.
96358,28,15450249,"Fantasy comic books, strips, etc.",,1,,9.78E+12,39,AuthorHouse,0.148254102095962,01/01/2009,,Leper of the hill :full contact warfare
96359,11,15451418,"Fantasy comic books, strips, etc.",,1,,9.78E+12,296,Lilliard Pub. Ltd.,0.350800794549286,01/01/2009,,The Giddy Gang and the last dodo
96363,10,15468884,"Fantasy comic books, strips, etc.",,1,,9.78E+12,81,Panini,1.59294162411243,01/01/2010,,Siege
96364,20,15490252,"Fantasy comic books, strips, etc.",,1,,9.78E+12,299,Cinebook,2.99855573568493,01/01/2010,,Wolf cub
96368,60,15557450,"Fantasy comic books, strips, etc.",,1,,9.78E+12,144,Cinebook,0.557434777729213,01/01/2010,,The guardian of the keys
96373,13,15610933,"Fantasy comic books, strips, etc.",,1,,9.78E+12,314,Jonathan Cape,2.52494043903425,01/01/2010,,Grandville mon amour :a fantasy
96375,5,15624536,"Fantasy comic books, strips, etc.",,1,,9.78E+12,47,Titan,3.91158120939508,01/01/2010,,The forgotten
96377,15,15639270,"Fantasy comic books, strips, etc.",,1,,9.78E+12,231,Titan,0.566083425655961,01/01/2010,,Mouse guard :legends of the guard
96379,54,15644919,"Fantasy comic books, strips, etc.",,1,,9.78E+12,451,Panini,0.770547061692923,01/01/2011,,Thor reborn
96430,66,16117745,"Fantasy comic books, strips, etc.",,1,,9.78E+12,375,Titan,3.62022866262123,01/01/2012,,Curse of the worgen
96431,5,16118314,"Fantasy comic books, strips, etc.",,1,,9.78E+12,107,Titan,1.19831963675097,01/01/2012,,Death
96432,44,16121909,"Fantasy comic books, strips, etc.",,1,,9.78E+12,327,Harper Voyager,2.60499666910619,01/01/2012,,A game of thrones.
96433,27,16142983,"Fantasy comic books, strips, etc.",,1,,9.78E+12,174,Titan,2.72881714627147,01/01/2013,,Mouse guard.
96435,19,16163717,"Fantasy comic books, strips, etc.",,1,,9.78E+12,252,Cinebook,4.87103286897764,01/01/2012,,Ogotai's crown
96436,49,16186882,"Fantasy comic books, strips, etc.",,1,,9.78E+12,142,2000 AD,2.41550756618381,01/01/2013,,The Grail War
96438,42,16206052,"Fantasy comic books, strips, etc.",,1,,9.78E+12,222,Panini,3.92656767042354,01/01/2013,,Thor God of Thunder :The God butcher
96441,73,16285125,"Fantasy comic books, strips, etc.",,1,,9.78E+12,484,,3.61792183248326,01/01/2014,,Techno-mancer
96442,38,16300189,"Fantasy comic books, strips, etc.",,1,,9.78E+12,94,,3.71900664642453,01/01/2014,,Slaine :Time Killer.
96444,64,16300344,"Fantasy comic books, strips, etc.",,1,,9.78E+12,157,,2.77966667897999,01/01/2014,,N-Guard
96445,96,16317562,"Fantasy comic books, strips, etc.",,1,,9.78E+12,242,,4.6150150988251,01/01/2014,,Siobhan
96481,42,6954525,"Fantasy comic books, strips, etc..",,1,,1840233303,458,Titan,3.65303052822128,01/01/2003,,The Furies
96484,16,6965586,"Fantasy comic books, strips, etc..",,1,,1588991954,192,Comics One,2.82413367880508,01/01/2003,,Bride of Deimos
96487,49,10138599,"Fantasy comic books, strips, etc..",,1,,1563897768,6,WildStorm/DC Comics,1.55252262018621,01/01/2001,,The fourth man
96532,16,12286423,"Fantasy comic books, strips, etc..",,1,,1840237937,290,Dark Horse,4.81798837194219,01/01/2004,,Hellboy junior
96537,73,16505244,"Fantasy fiction / Comic books, strips, etc. / Periodicals.",,1,,,267,,1.77046681055799,01/01/2014,,Diego's parody presents ...
96539,56,12286228,"Fantasy fiction, American.",,1,,1840231025,1,DC Comics,0.000891683157533407,01/01/1999,,Girl in the box
96541,95,13545134,"Fantasy fiction, English / Periodicals.",,1,,,399,Neptune Factory,3.07998598087579,01/01/2006,,Vampire free style.
96542,96,10761540,Fantasy fiction.,,1,,1840230185,473,Titan,2.59412113344297,01/01/1998,,Stardust :being a romance within the realms of faerie
96543,23,10761645,Fantasy fiction.,,1,,184023251X,51,DC Comics,3.0881914566271,01/01/2003,,The witching hour
96545,1,12029342,Fantasy fiction.,,1,,1852867736,183,Titan,4.13764683995396,01/01/1997,,The sandman : the wake
96548,39,13784317,Fantasy fiction.,,1,,9.78E+12,432,Titan,1.37771493056789,01/01/2007,,Mouse Guard :Autumn 1152
96549,39,13784324,Fantasy fiction.,,1,,9.78E+12,244,Titan,3.23644555872306,01/01/2007,,Mouse Guard
96550,50,14469997,Fantasy fiction.,,1,,9.78E+12,189,Orbit,4.48844763450325,01/01/2008,,Dark Wraith of Shannara
96559,56,13121206,"Fantasy games / Comic books, strips, etc. / Periodicals.",,1,,,376,Pedigree,2.97065655468032,01/01/2004,,Duel Masters annual ...
96627,44,13783585,"Femmes fatales / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,306,Jonathan Cape,1.2350012967363,01/01/2007,,Tamara Drewe
96633,90,13577960,"Feral cats / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,448,Tanoshimi,0.045882414560765,01/01/2007,,Free Collars kingdom
97663,38,12988919,Graphic novels.,,1,,953354334,210,Atlantic Press,3.92172244144604,01/01/2004,,"The funeral :or, picturing absent bodies"
96635,10,10761592,"Fett, Boba (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,1840231254,191,Titan,0.495596993714571,01/01/1999,,Enemy of the empire
96636,40,15739006,"Fett, Boba (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,206,Titan,0.146582506131381,01/01/2011,,Blood ties :Jango and Boba Fett
98023,61,14674246,Graphic novels.,,1,,9.78E+12,243,Tabella,0.611965840216726,01/01/2008,,Hiyama
96987,79,13578812,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,70,Ravette Publishing,1.26614405540749,01/01/2006,,Get serious
96988,59,13704962,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,374,Ravette,3.76681117108092,01/01/2007,,"Keep your attitude, I have my own"
96989,18,13704963,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,32,Ravette,1.81028547696769,01/01/2007,,Don't know don't care
96990,62,13704964,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,89,Ravette,3.87114072684199,01/01/2007,,What's not to like?
96991,28,13704965,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,306,Ravette,1.49562831735238,01/01/2007,,Am I bothered?
96992,76,13767724,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,323,Ravette,1.68131834827363,01/01/2007,,I don't do ordinary
96993,15,13767725,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,138,Ravette Publishing,1.28664829302579,01/01/2007,,Get a grip!
96994,72,13767726,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,317,Ravette,0.422195987775922,01/01/2007,,Garfield in his first colour collection
96997,48,14578521,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,259,Ravette,0.299240180756897,01/01/2008,,Garfield time to delegate
97880,27,13731155,Graphic novels.,,1,,9.78E+12,218,Titan,2.13677951367572,01/01/2007,,The plain Janes
96998,44,14578522,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,278,Ravette,0.00565493945032358,01/01/2008,,Garfield numero uno
96999,43,14590056,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,152,Ravette Pub.,3.20186266675591,01/01/2008,,Garfield in his second colour collection
95720,91,11392419,"English wit and humor, Pictorial.",,1,,1850151725,119,Exley,4.43632989423349,01/01/1989,,The fanatic's guide to sex
95816,64,12041817,"English wit and humor, Pictorial.",,1,,1854106821,337,Aurum,3.85562487179413,01/01/2000,,Clare in the community
95818,49,12046529,"English wit and humor, Pictorial.",,1,,1854794558,240,Michael O'Mara,1.46185759687796,01/01/1999,,Santa & co
97000,70,14637889,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,372,Ravette Publishing,4.01524011278525,01/01/2008,,Garfield :30 years : the fun's just begun!
97001,16,14788825,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,38,Ravette,3.02951527992263,01/01/2009,,Garfield talk to the paw
